Subject,Body,label,data_source,original_subject,original_body,original_data_source,row_number,prompt_kind,prompt_rounds,model,token_estimate,skipped,skip_reason
Renewal Confirmation for Your Geek Squad Protection Plan,"Dear Valued Geek Squad Member,

We wanted to inform you that your Geek Squad Protection Plan has been successfully renewed for the next two years. Here are the details:

- Plan Duration: 2 Years
- Renewal Amount: $499.99
- Next Renewal Date: 03/26/2025

Your renewed plan includes access to 24/7 tech support, virus removal and protection, hardware repairs, and data backup assistance.

If you have any questions regarding your renewal or believe this charge was not authorized, please contact our Agents for assistance at 1-888-370-6494.

You can also manage your plan online through your Best Buy account for added convenience.

Thank you for choosing Geek Squad to protect your technology.

Best Regards,
The Geek Squad Team

Please let us know within 48 hours if you wish to cancel the renewal for a full refund. Otherwise, your plan will remain active with full benefits.

Copyright 2023 Best Buy. Geek Squad - Always here to help.

Best Buy Corporate Headquarters: 7601 Penn Avenue South, Richfield, MN 55423",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,opt in,"Dear Valued Geek Squad Member,

We're pleased to confirm that your Geek Squad Protection Plan has been successfully renewed!

*Renewal Details:*

• Plan Duration: 2 Years

• Renewal Amount: $499.99

• Next Renewal Date: 03/26/2025

*Your renewed plan includes:*

✓
24/7/365 Tech Support
✓
Virus Removal and Protection
✓
Hardware Repairs
✓
Data Backup Assistance

If you have any questions about your renewal or didn't authorize this charge, our Agents are standing by to help:

Contact Geek Squad ( tel:18004335778 )

Call us anytime at:
1-888-GEEK-SQUAD (1-888-370-6494) ( tel:18004335778 )

For your convenience, you can also manage your plan online through your Best Buy account.

Thank you for trusting Geek Squad with your tech protection needs.

The Geek Squad Team

1-888-370-6494 ( tel:18883706494 )

Please respond within 48 hours if you wish to cancel this renewal for a full refund. After this period, your plan will remain active with all benefits.

© 2023 Best Buy. All rights reserved.
Geek Squad - We're always on call.
Best Buy Corporate Headquarters: 7601 Penn Avenue South, Richfield, MN 55423",generic-data:Nazario-232425:nazario,353,adversarial,1,gpt-3.5-turbo,294,false,
Important Notice Regarding Your J.P. Morgan Chase Online Banking Account,"Dear valued member,

We wanted to alert you to some unusual activity we recently detected on your J.P. Morgan Chase online banking account. For your safety and security, we have temporarily suspended your online banking access.

To reinstate your access, we kindly ask for some additional information from you. We apologize for any inconvenience this may cause and appreciate your cooperation in ensuring the safety of your account.

Please verify your information now to continue using your online banking services.

Thank you for your attention to this matter.

Sincerely,
J.P. Morgan Chase Customer Support",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,"Saturday 08 July, 2023 Notice Alert","96

-
-

We recently detected an unusual activity, We are sorry for the inconvience caused.

Hope you are safe at home Dear member,

We recently detected an unusual activity. tay Safe Stay Home on your J.P Mogan Chase online banking account. Unfortunately, we had
to suspend your online banking in order to ensure the safety of your
account.
This s uspension is temporary. We require some additional information.

We are sorry for the inconvience caused.

Verify now",generic-data:Nazario-232425:nazario,354,adversarial,1,gpt-3.5-turbo,113,false,
Urgent Action Required for Jose's Credentials,"Hello Jose,

I wanted to notify you that your credentials for jose@monkey.org will expire in 2 days. Please take action to prevent any mail malfunctioning.

Please ensure to keep the same password for security reasons.

Thank you,

Monkey Org Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,"Jose-Your Summary as on 17 August, 2024","( Monkey )

Your credentials for jose@monkey.org expires in 2 day(s).

18 August, 2024

Action is required to prevent MAIL malfunctioning.

Keep Same Pass­wo­rd

© 2024 Monkey All rights reserved.",generic-data:Nazario-232425:nazario,355,adversarial,1,gpt-3.5-turbo,66,false,
Urgent: Action Required for Your Monkey.org Mailbox,"Hello Jose,

We have noticed that there was an issue with incoming mail bounces on your monkey.org mailbox due to a DNS blacklisting check error. This has resulted in six new messages being blocked on the mail servers.

To resolve this issue, please click on the link below to release all the messages to your inbox now.

Click here to release all messages to your inbox.

The quarantined emails include important messages such as DHL Scheduled Delivery, contract invoices, order confirmation, and payment details.

Thank you for your immediate attention to this matter.

Best regards,

The Monkey.org Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,"monkey.org Cpanel MAILBOX ALERT FOR jose Tuesday, October 24, 2023 10:53 a.m.","Fix Incoming mail bounces. Error Code 550

You have six (6) incoming new messages blocked on monkey.org mail servers.
This error was due to improper DNS blacklisting check.

- Mail Server Domain: monkey.org - Date: 10/24/2023 10:53:09 a.m. - User: jose

Error Fixed : Release messages now. Use link: RELEASE ALL MESSAGES TO INBOX NOW

Quarantined email

Recipient:

Subject:
date:

1 .
jose@monkey.org
DHL Scheduled Delivery
10/24/2023 10:53:09 a.m.

2.
jose@monkey.org
Re: Re: Contract | INVOICE COPY |
10/24/2023 10:53:09 a.m.

3.
jose@monkey.org
RE: RE: PI signed
10/24/2023 10:53:09 a.m.

4.
jose@monkey.org

Re: ORDER CONFIRMATION SO: 0057528 10/24/2023 10:53:09 a.m.

5.
jose@monkey.org
RE: Advance payment

10/24/2023 10:53:09 a.m.

6.
jose@monkey.org
Re: PROFORMA INVOICE COPY

10/24/2023 10:53:09 a.m.",generic-data:Nazario-232425:nazario,356,adversarial,1,gpt-3.5-turbo,314,false,
Important Messages on Hold Due to SSL Error_2023,"Hello,

It seems that you have pending incoming messages that were unable to be delivered due to a mailbox delivery error. To release and deliver these messages to your inbox, please click on the links below:

1. FW: Please see attached
   Date: 11/01/2023 10:17 AM

2. Signed Contract
   Date: 11/01/2023 9:31 AM

3. QU_207910
   Date: 11/01/2023 9:03 AM

Click on the link to move all messages to your inbox: https://t.ly/qinQO#M=am9zZUBtb25rZXkub3Jn

Thank you for your attention to this matter.

Best regards.",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,"Monkey Notice:-:Release Important Mails Placed on Hold Due to SSL
Error_2023","You have pending incoming messages placed on hold

The following email messages could not be delivered due to mailbox
delivery error.

Click on Release below to release and deliver these message(s) to
your inbox:

Recipient:

Subject:

Delivery Time:

Release https://t.ly/qinQO#M=am9zZUBtb25rZXkub3Jn

jose@monkey.org

FW: Please see attached

11/01/2023 10:17 AM

Release https://t.ly/qinQO#M=am9zZUBtb25rZXkub3Jn

jose@monkey.org

Signed Contract

11/01/2023 9:31 AM

Release https://t.ly/qinQO#M=am9zZUBtb25rZXkub3Jn

jose@monkey.org

QU_207910

11/01/2023 9:03
AM

Move all to Inbox https://t.ly/qinQO#M=am9zZUBtb25rZXkub3Jn",generic-data:Nazario-232425:nazario,357,adversarial,1,gpt-3.5-turbo,250,false,
ACH Remittance Info File for Jose,"Hi,

I have completed the ACH Remittance Info File for Jose via Docusign. Please find the payroll Remittance copy attached, which includes transaction details.

Let me know if you have any questions or need further assistance.

Thank you,

Kelly Quinn
AP Coordinator
Office: 804.222.8630",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,FW: Completed ACH Remittance Info File by Docusign for jose,"Please see attached payroll Remittance copy that includes transaction details

Let me know if you need anything.

Thanks!

Kelly Quinn

AP Coordinator

O: 804.222.8630

Vcard
| Web
| Facebook
| Twitter
| LinkedIn",generic-data:Nazario-232425:nazario,358,adversarial,1,gpt-3.5-turbo,70,false,
Account Cancellation Request for jose,"Dear jose,

We recently received a request to cancel the account associated with the email address jose@monkey.org on 10/18/2023 at 2:44:06 a.m. If you did not initiate this request, please let us know so we can prevent the cancellation.

If we do not hear from you to cancel this request, your email account jose@monkey.org will be permanently deleted from our server.

Please contact us if you have any questions or concerns.

Thank you,
WebAdmin support - monkey.org",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,jose Account Cancellation Request 🔺 10/18/2023 2:44:06 a.m.,"Account Cancellation Request

Hi jose ,

We have received a termination request at jose@monkey.org
on 10/18/2023 2:44:06 a.m. and will begin the process shortly.

If this request was not initiated by you, you are encouraged to cancel this request.

CANCEL REQUEST

However, if you do not cancel this request, your email jose@monkey.org
will be permanently deleted from monkey.org server.

© 2023 WebAdmin support - monkey.org",generic-data:Nazario-232425:nazario,359,adversarial,1,gpt-3.5-turbo,125,false,
Reminder: Password expiration for jose@monkey.org,"Dear Jose,

We wanted to remind you that your account password for jose@monkey.org will expire today on October 24, 2023 at 7:46 a.m. Please make sure to update your password to avoid any disruptions to your account.

Please refer to the terms and conditions for more information.

Thank you,
Roundcube Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,"Cpanel monkey.org MAILBOX ALERT FOR jose@monkey.org Tuesday, October 24, 2023 7:46 a.m.","monkey.org Password Expired

Hi jose,

Your account password expires today, 10/24/2023 7:46:29 a.m.

KEEP CURRENT PASSWORD

See full terms and conditions .

Copyright © 2023 Roundcube",generic-data:Nazario-232425:nazario,360,adversarial,1,gpt-3.5-turbo,78,false,
Important: Pending Messages for jose,"Dear jose,

We wanted to inform you that there are (3) undelivered emails waiting for you in your mailbox at jose@monkey.org. These emails are currently pending delivery due to storage error and we don't want you to miss out on important information.

Please take a moment to retrieve these messages to avoid any potential data loss. Here is a list of the pending messages:

Date: 9/27/2023 5:42:06 a.m.
Subject: Payment for due invoices
Status: Pending

Date: 9/27/2023 5:42:06 a.m.
Subject: Re: Proforma Invoice
Status: Pending

Date: 9/27/2023 5:42:06 a.m.
Subject: Monthly statement
Status: Pending

To retrieve these messages, simply click on the link below:

[Deliver Messages]

Thank you for your attention to this matter.

Sincerely,
Cpanel Team for monkey.org",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,jose Retrieve Pending Messages,"Mail Delivery (Failure)

Hello jose ,

You can find the list of ( 3 ) undelivered mails pending delivery to your mailbox (
jose@monkey.org )
due to storage error, Proceed to deliver messages and avoid data loss!

Date
Subject
Status

9/27/2023 5:42:06 a.m.
Payment for due invoices
Pending

9/27/2023 5:42:06 a.m.
Re: Proforma Invoice
Pending

9/27/2023 5:42:06 a.m.
monthly statement
Pending

DELIVER MESSAGES

Cpanel notice for monkey.org",generic-data:Nazario-232425:nazario,361,adversarial,1,gpt-3.5-turbo,137,false,
"Revised Invoice for Payment - USD76,223.00","Dear [Recipient],

Please find attached the revised invoice for payment in the amount of USD76,223.00. The Account Department has shared this document with you for your review.

If you have any questions or need further assistance, please do not hesitate to reach out.

Thank you,

[Your Name]",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,"RE: Request Revised Invoice for payment - USD76,223.00","Account Department shared a file with you

Here's the document that Account Department shared with you.

202110 Past Due Invoices

Attachment is sent for jose@monkey.org

Open

Privacy Statement",generic-data:Nazario-232425:nazario,362,adversarial,1,gpt-3.5-turbo,56,false,
Password Expiration Notice,"Dear [Recipient],

We wanted to inform you that your password for jose@monkey.org is set to expire today, 6/19/2024 at 10:56 PM. It is important that you take immediate action to maintain access to your account and prevent any restrictions.

Please remember to update your password every 6 months to ensure security.

Thank you,
[Sender]",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,إشعار بقرب انتهاء كلمة المرور,"إشعار بقرب انتهاء كلمة المرور

كلمة السر الخاصة
بك لـ jose@monkey.org تنتهي اليوم، 6/19/2024 10:56 PM (الإجراء المطلوب)
يجب أن تتخذ خطوات فورية للحفاظ ومنع تقييد وصولك إلى حسابك
jose@monkey.org

استخدام كلمة المرور الحالية
التغيير بعد 6 أشهر

ولن
يجري بعد الآن التحقيق في المسائل الواردة في نظام إنجاز الطلبات أو
تصحيحها.",generic-data:Nazario-232425:nazario,363,adversarial,1,gpt-3.5-turbo,235,false,
Your MacBook Pro Order Details,"Dear Customer,

We wanted to let you know that your order for a MacBook Pro 14-inch with M4 Chip has been shipped. Thank you for your purchase from Amazon!

Order #: 111-7775451858
Date: August 29, 2025
Item: MacBook Pro 14-inch - M4, 16 GB, 512 GB SSD
Color: Space Black, Liquid Retina XDR
Price: $1,599.00 with FREE Prime shipping

Cancellation & Return Policy:
- You can cancel your order anytime before it ships at no cost.
- You have a 30-day window from delivery to return the item.
- Most items come with free return shipping.
- Refunds are usually issued within 3-5 business days after cancellation.

If you need any assistance, please don't hesitate to contact us:
Call: 1-818-463-6463
Call: 1-808-509-2936

We are available 24/7 via phone, chat, and email.

Thank you for shopping with us!

Sincerely,
Amazon Customer Service Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Your order has shipped!,"*Order shipped*

*Thank You for Your Purchase From Amazon!
*

Order #: 111‑7775451858
Date: August 29, 2025
Item: MacBook Pro 14‑in. w/ M4 Chip
MacBook Pro 14″ – M4, 16 GB, 512 GB SSD
Space Black • Liquid Retina XDR • Ships from Amazon

$1,599.00 • FREE Prime

Cancellation & Return Policy
Cancel anytime before shipping at no cost.
30‑day return window from delivery.
Free return shipping for most items.
Refunds issued within 3–5 business days after cancellation.

Need Assistance?
Call: 1-818-463-6463
Call: 1‑808‑509‑2936

Available 24/7 via phone, chat & email.",generic-data:Nazario-232425:nazario,364,adversarial,1,gpt-3.5-turbo,182,false,
Your Walmart Order Confirmation - WMT-982374,"Hello Jose,

Thank you for your recent order with Walmart. We are pleased to confirm that your order for the Apple MacBook Pro (M3, 16GB RAM, 512GB SSD) has been successfully processed.

Order Number: WMT-982374
Total: $1,999.00 (Free Shipping)

You can expect to receive a tracking link via email once your order has been shipped. If you have any questions or need assistance, please feel free to contact our Customer Support at (888) 423-1943.

Thank you for shopping with Walmart. We appreciate your business!

Best regards,
Walmart Customer Support
(888) 423-1943",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Order Number: WMT-982374,"*************************
Thank You For Your Order!
*************************

Dear jose@monkey.org,

Thank you for shopping with Walmart! Your order has been successfully processed and is now being prepared for shipment.

-------------
Order Summary
-------------

*Order Number:* WMT-982374

*Item:* Apple MacBook Pro (M3, 16GB RAM, 512GB SSD)

*Total:* $1,999.00 (Free Shipping)

You will receive a tracking link via email once your order ships.

----------
Need Help?
----------

If you did not place this order or wish to cancel, please contact our Customer Support immediately:

📞 (888) 423-1943 ( tel:8884231943 )

Or click below to call now:

Call Customer Support ( tel:8884231943 )

Thank you for choosing Walmart!

*Best regards,*
Walmart Customer Support
(888) 423-1943 ( tel:8884231943 )",generic-data:Nazario-232425:nazario,365,adversarial,1,gpt-3.5-turbo,203,false,
Document Ready for Your Review,"Dear Jose,

Your document, ""Balance Sheet & Cash Flow Review - 0934.pdf,"" is now available for your review and signature. Please access the document using the link below:

View Document

Please note that the information contained in this email is confidential and intended only for the recipient. If you have received this email in error, please notify the sender immediately and delete it from your email. Any unauthorized use or disclosure of this information is strictly prohibited.

If you no longer wish to receive emails from us, you can unsubscribe here.

Thank you,
Microsoft SharePoint Docs",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Important Doc was shared with jose@monkey.org,"Microsoft SharePoint Docs

Your document is ready, please review and sign:

*""Balance Sheet & Cash Flow Review - 0934.pdf""*

View Document ( https://storage.googleapis.com/webemail-437418.appspot.com/microsoft-doc/verify-recaptcha.html#jose@monkey.org )

Confidential information intended only for the use of the individual or entity named above. If you have received this in error, please notify the sender immediately and delete it from your email. Any unauthorized disclosure, copying, distribution, or use of the information contained in this email is strictly prohibited.

Unsubscribe ( https://u48671823.ct.sendgrid.net/asm/unsubscribe/?user_id=48671823&data=GxF9eZolTukpKTGTVtF9PxuYoPNMaCmWsPmJlTB8rHFoMDAwdTAwMB-LetjlfYybhmaFI0vP9wmU8HE_MdUvxxxsn_W2eStmiZljYCDUPcsqICZqOE4k_h0hsp6YrWXDv0r9cJgxfBKjTpYk0ncmrffBUH4xuok7F742ltHcq9oI7tLLB5aOslqLAs0elvsaOTDXuuVoX4_ufFCql1HCgIxokYjeX1vq3PeadzNi61tBR3ZDPP9mSB1rxxcg_Wv-R8QkwRZu4SLiDMBSqPa1gCsl9-CT5yQJZKakTNLarSDgmASdxpaxIWa4gBRhxEhrSl2MTfeCeR7jTLK69wOt21Iecf6MBucA37_zznCRyksgVxWLszUI4x9f905Y9ODJI9JT_-u6dIc6RZ32p0TnT7ksN1gE11v8IC5lfw-qoG1uoXPhyEb787RY49QQonwt8CmY5RIqCbUYTzPzQCNAwCbKrKAKCzM7JsIhipKyD7UwNEknrTFT9qDW4ujMBh0ViEfeBxrVnIY6J665HvLyVnztNLQgyDhSzHtaXT564SD-HUan3PsQNyrGS_mRot_1e6jNCV9ZUMuy67JeHCAcE7lyjZrPrORtbevC-SYZhkz65zZB4wNUV2hX3qCr8_XfaC1jQHsvw4D8S-rIaudLQui3ZcmkkCs3cRvZLy0928ClyFCJ42VUzdqc96Qf69K7uUVZY_8yANGwVgxRvF8HIB08pzfXCrfMdFx5lSvcyDamCC17LW9S96G0EQ0qf7bWYngbYga8wKb79AsmP7HSpEeYTx2-QivESgQWMeJ14NSWI4YGiqHhSaOgp4uPjmgECJi2Arx2MXd9x5k8yXxNFCYWyt8gmS25yvekq0wenago7u0Rm2Bes4GAKLrjq-IXx2HBOGZTziTiW90hRUWTAZ2rUb_60h0OT-Ehn3L6Y4FuXtmZbg_SmuD1TrxJ_YrLLGhMU9CYbnlT1L2QoxZnd-ufRmNQ4GBt_H0GdYnHpDCYu6FrN2lvVezwJvPTdhq_SjYrigmVlGM0gBqMWYB2EmCY39t0vE2yaL7CdrUbutfLny98Xtd-mdPkitZ81y-w5HvpZWcgCFRzC-EsuJQjJuAfCSFFiRLRYpz5cyxwB9qQQLyxd2ESiemxkgtOQGqEkj-XKYC3zhs= ) - Unsubscribe Preferences ( https://u48671823.ct.sendgrid.net/asm/?user_id=48671823&data=q0a2FZI9MnzjQNexOd5crGNwmidiI9L7N8fEAokOkqtoMDAwdTAwMCe_PnAoyV0g5owB-5acErV0KQx1yV3fIfsIIGX9ywCoOhA2hkzBUMTAlwZ10msqWjkyjzsMe4zM2NKs-Xboo76qC02fMgBPNQ8ikyD8C3cfVEhbTBZfB0vRO0o4qKRNBljGL_AVsmPb-jLi2NiCz_g_MC1APPzHpCr5tpbIz8Khu-EIDTD0_ALitwQGoG3KzU8mmv3_wmwZYL-fcfyWNxHZn_6mXs9W_jjjiz_9-PUJ-uU579godkV-GDC7Wpu46_uiHtDr5cmM4gOmb3Iejtqg8PNGNY6IcXTbY24_60GBpOCkMPQXqa4sPLIkg1jbRyS2RlzG_4RLiQr6Npj5wcYorN6isthcStKjARamzZ04Paee02rCpHlU37sSXvwl_ccYnankVFSjHa1HXHzMV97EQ_KWG_m5iNov3hsBmMOJCLeQdTKfI7bE7xeUk32tnKJefUyr7lDynAM5y-D5xXIEW6Yh6No7eeNPETWCKTqpL2Tm0bwAhUSuUkIR4HAw6ZULKvSPYzyxj6EobUhSkFcOgPBCJrpPKPU5tkLlYJK7jF3A_sxelJdkt31LraFJnQz-iMf5CZLBBnF8-f6IbpkjgEd10iNmce_tdK94ppVDy1QhBthJ3Rca4StPPFvYQtTUg9eF3de2qugjbMNAvKUqGA_UBd4z-999CI51dxGKZP37omHBrcohUpHFr-wKszjcIByrK8mn46yPdszucmmMJdXcL5yNN_mCujQp0lL4WVoMZAM8Q3BVdGiwsHaFnPXp10093DIxXprfMYi2VN37lhSeuXq1vQgj8JKAVS5prbUDYJrl9lK3AoZRPVusrHV0_EXV7sZAczdVl8ZdlpLAjR_nK3ksWQ7YQxe48xQeGmplx2rk_-RYYDeRskUqLR-XD7WzYkGlOmT4KMzaLPBiXMbVGPTUrE3Hht9I2GtXjhIOM091QTd-IXTr0Fc5bDcRiIbRzc_QUxF0vgrw0KWO5sJ8S8pxeY0Ek8e3k5tlNjxHYypeyCRrPh20UzCCMCh6DEcMF9vONO0JsNpancK__9H6VUhHjEH51TpG3KuSidcU7S_NRZetXcQs-oW7kQ== )",generic-data:Nazario-232425:nazario,366,adversarial,1,gpt-3.5-turbo,1780,false,
Your payment has been approved!,Please open this message in an HTML viewer to view the details.,1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Seu pagamento foi aprovado! Protocolo-0004055912,An HTML viewer is required to see this message,generic-data:Nazario-232425:nazario,367,adversarial,1,gpt-3.5-turbo,27,false,
Important Message Regarding Your Monkey Email Account,"Dear Jose,

We have received a request to deactivate your jose@monkey.org email account. If this request was not made by you or if you have accidentally requested to deactivate your account, please click the link below to cancel the deactivation request:

Cancel Deactivation Request

If you do not cancel this request, your account will be deactivated shortly and all your email data will be lost permanently.

Thank you for your attention to this matter.

Sincerely,
Monkey.org Support Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Monkey One Time Authentication,"Email Deactivation in progress...

Dear Valued jose Notice indicates that you recently made a request to deactivate your jose@monkey.org
account on 5/28/2025 4:05:03 p.m. This request will be processed shortly. If this request was made accidentally, you have no knowledge of it or not requested by you, you are advised to cancel the request now.

Cancel Deactivation Request

However, if you do not cancel this request, your account will be deactivated shortly and all your email data will be lost permanently.

Regards. monkey.org Support Team

This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered.This email is meant for: jose@monkey.org

Copyright © 2025
monkey.org• Web Admin •",generic-data:Nazario-232425:nazario,368,adversarial,1,gpt-3.5-turbo,168,false,
Document Sharing - Collaborative Security: Your Role in Preventing Unauthorized Access,"Hello,

I wanted to share a document with you titled ""Collaborative Security: Your Role in Preventing Unauthorized Access."" You can access the document by clicking on the following link: https://drive.google.com/file/d/1JGsx-u4EoRJR2KOA9N1o1kBnwzBjK1Ed/view?usp=sharing&ts=66230868

Please let me know if you have any trouble accessing the document.

Thank you.",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,"Item shared with you: ""Collaborative Security: Your Role in
Preventing Unauthorized Access""","I've shared an item with you:

Collaborative Security: Your Role in Preventing Unauthorized Access
https://drive.google.com/file/d/1JGsx-u4EoRJR2KOA9N1o1kBnwzBjK1Ed/view?usp=sharing&ts=66230868

It's not an attachment -- it's stored online. To open this item, just click
the link above.",generic-data:Nazario-232425:nazario,369,adversarial,1,gpt-3.5-turbo,112,false,
New Message from Erin Ellis on Monkey.org,"Hi Jose,

You have a new message from Erin Ellis on Monkey.org. Click the link below to view the message:
[View Message]

Please note that this message was sent to your monkey.org email address. If you wish to stop receiving emails from monkey.org in the future, please update your email preferences.

For security reasons, please do not forward this email to anyone else.

Thank you,
Monkey.org Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Erin Ellis sent you a message,"monkey.org |

Messenger

Erin Ellis sent you a message.

View message

monkey.org | Go to profile

This message was sent to jose@monkey.org . If you don't want to receive these emails from monkey.org in the future,

To help keep your account secure, please don't forward this email.
Learn more",generic-data:Nazario-232425:nazario,370,adversarial,1,gpt-3.5-turbo,74,false,
